log_name,session_id,raw_file_bytes,raw_file_sha256,raw_frames,raw_allowlisted_frames,candidate_windows,short_window,invalid_current,no_route,not_in_allowlist,eligible_scenes,unit_stride_eligible_scenes,distinct_valid_window_current_tokens,protocol_cell,cache_scenes,protocol_scenes
2021.07.16.20.45.29_veh-35_01095_01486,2021.07.16.20.45.29_veh-35,14656995,8d1b389ef2ebafedd9b5f19c21e3dc14f90061aafc73827913b5a5817ac49c78,782,89,56,1,0,0,47,8,89,55,stage2:test,16,16
2021.07.16.20.45.29_veh-35_01513_02486,2021.07.16.20.45.29_veh-35,49155819,aa0f7b6bb585c93c36f56edb504bf66ad4ae0b3e648054290a34ae82ec0c9c94,1946,250,139,0,0,0,117,22,250,139,stage2:test,35,35
2021.07.16.20.45.29_veh-35_02509_02649,2021.07.16.20.45.29_veh-35,6041161,008caa96bdf938ce027e25625a15975c4c44dd0f88032748b1a2a53539113f6d,280,66,20,0,0,1,14,5,66,19,stage2:test,11,11
2021.07.16.21.17.55_veh-26_00715_00781,2021.07.16.21.17.55_veh-26,3789326,8fcef71af647e1b031b986ce4d5c050824205deac41ec53ae3d6c3357ea1de60,131,39,10,1,0,0,8,1,39,9,stage3:test,5,5
2021.07.16.21.17.55_veh-26_00872_00937,2021.07.16.21.17.55_veh-26,2530067,6f39d399d5bcfadbd6336eeb13f97c12eff6e83e5dc5017b1c4d86e80d047ebf,130,28,10,1,0,0,8,1,28,9,stage3:test,4,4
2021.07.16.21.17.55_veh-26_01014_01075,2021.07.16.21.17.55_veh-26,4447908,60607bcd97508eed57ac3211d4935c7dea8f9855466cba5633fcf87ba4b5ea2e,122,37,9,1,0,0,5,3,37,8,stage3:test,5,5
2021.07.16.21.17.55_veh-26_01392_01488,2021.07.16.21.17.55_veh-26,5520884,09011f5e1029e5af447ad42e28f35cd5af738cac2f8102dfd7b1b8731aafcdbf,192,15,14,1,0,0,12,1,15,13,stage3:test,2,2
2021.07.16.21.17.55_veh-26_02927_02992,2021.07.16.21.17.55_veh-26,2916846,bdc66d33abb1c62922c7eb7f8cffad9fda12b496befb5e0fde26b273c6203f11,130,32,10,1,0,0,6,3,32,9,stage3:test,4,4
2021.07.16.21.17.55_veh-26_03254_03336,2021.07.16.21.17.55_veh-26,2970874,27aebd0c0f4224b6523f936eb8509ab15c347e07ece2bfda6c1564dce7f58b1f,163,71,12,1,0,0,6,5,71,11,stage3:test,8,8
2021.07.16.21.17.55_veh-26_03772_03842,2021.07.16.21.17.55_veh-26,2859569,be471ae4caba10355df898a46ca986f98fe3db64c9011eed6a19117b6625f2ed,140,20,10,0,0,0,8,2,20,10,stage3:test,3,3
2021.07.16.21.17.55_veh-26_03860_03930,2021.07.16.21.17.55_veh-26,3631944,9e0a170eee7804c26bea5ed3d7364f74c06eaa50194f0dba03da62fdc9c01b1d,140,30,10,0,0,0,7,3,30,10,stage3:test,4,4
2021.07.16.22.40.23_veh-38_00016_00182,2021.07.16.22.40.23_veh-38,5062814,b98ee50370c48070e76eb13b7a96d461d4147ef6f74d32afe113b8bd2c42d0c7,332,84,24,1,0,0,16,7,84,23,stage3:test,12,12
2021.07.16.22.40.23_veh-38_00204_00360,2021.07.16.22.40.23_veh-38,9621524,c677a82287ed0f170ef12b924b0aba7737b3596f922ab627ccf4041aa9238653,312,15,23,1,0,0,21,1,15,22,stage3:test,2,2
2021.07.16.22.40.23_veh-38_00371_00797,2021.07.16.22.40.23_veh-38,24401435,ac8b2d54fa9ba789b2b527388ec78120ee403e4789fcae726b3e3c2821dfb78c,852,56,61,1,0,0,56,4,56,60,stage3:test,8,8
2021.07.16.22.40.23_veh-38_00818_03032,2021.07.16.22.40.23_veh-38,108055330,0b703a2afec21c25a006d4548fe8f2f947063c778e2a6e349bfd5b9180b97ebf,4428,543,317,1,0,1,278,37,543,315,stage3:test,84,84
2021.07.24.16.07.03_veh-35_01649_01813,2021.07.24.16.07.03_veh-35,6911772,00084b8017febebaf4c71b82552c0219f5d8c6b1238855483a7000cb650d8c4f,328,66,24,1,0,0,17,6,66,23,stage1:train,12,12
2021.07.24.16.48.51_veh-17_00016_00166,2021.07.24.16.48.51_veh-17,5168878,79408e4b280dd71e62ba19d80e974143d51a1bb26d0bb211475856962e56b077,300,72,22,1,0,0,15,6,72,21,stage2:train,9,9
2021.07.24.18.06.35_veh-35_03664_03799,2021.07.24.18.06.35_veh-35,5504852,3bed420f308a690bbd0591edefe2eafd1712736af7a121f5fcbb6998215c5551,270,56,20,1,0,2,11,6,56,17,stage3:train,10,10
2021.07.24.20.37.45_veh-17_00015_00375,2021.07.24.20.37.45_veh-17,18382631,813bd5139e87fa5b790f0f557bcbb1a884087175ed6d8ddeccb1bcbd6798d009,720,129,52,1,0,0,41,10,129,51,stage2:train,17,17
2021.07.24.22.52.16_veh-35_03236_04096,2021.07.24.22.52.16_veh-35,48268187,5f056614797b79638f374fa750a0f560f2345047a8abbd16c6b1e2d7d121c5e9,1720,311,123,1,0,0,100,22,311,122,stage1:train,42,42
2021.07.24.23.50.16_veh-17_01696_02071,2021.07.24.23.50.16_veh-17,20884384,93d40f5668c01a41e815f5cec6e04a18305a8740c342daaedf154ea3d4c21d8d,750,69,54,1,0,0,46,7,69,53,stage3:test,11,11
2021.08.09.17.55.59_veh-28_00021_00307,2021.08.09.17.55.59_veh-28,5317465,fb8d595b0d50355dcf4969dabfa6e7efa5ae4a629c8c51cc858938f29bf9e6b8,572,15,41,1,0,0,39,1,15,40,stage2:train,2,2
2021.08.09.17.55.59_veh-28_00320_00544,2021.08.09.17.55.59_veh-28,4117530,7c2dd56c2a91a69d8c130888e52af587d9abbaa3867b894a5a4dc64ce056d0ca,447,65,32,1,0,0,29,2,65,31,stage2:train,12,12
2021.08.09.17.55.59_veh-28_00558_00680,2021.08.09.17.55.59_veh-28,1133046,70ae12436c396e655c829ee24dfd363029d0e644902017f975ed971fa8cad4e1,244,14,18,1,0,0,16,1,14,17,stage2:train,3,3
2021.08.09.17.55.59_veh-28_00691_00876,2021.08.09.17.55.59_veh-28,2850935,37eb7abb55acad7ad18e4262e4a166e70e215bf483f6a35f61ccd7006c11ca20,370,46,27,1,0,0,21,5,46,26,stage2:train,8,8
2021.08.09.17.55.59_veh-28_00960_01031,2021.08.09.17.55.59_veh-28,1480102,872952192d0f6256eed669bcdf814ac012b53ae6cf96f5854003d87a5df5d2ae,142,7,11,1,0,0,9,1,7,10,stage2:train,1,1
2021.08.09.17.55.59_veh-28_01065_01167,2021.08.09.17.55.59_veh-28,1932904,a478c9d4e6ab54f2b50a11d25755eb17b73bd413a87781418554b94ece0368eb,204,6,15,1,0,9,5,0,6,5,stage2:train,1,1
2021.08.09.18.37.41_veh-28_00053_00548,2021.08.09.18.37.41_veh-28,11542923,c45b45676e5f6b743407dd19c54865d2cfd69d9ca8396f788c5afbe8eafc1e46,990,225,71,1,0,0,53,17,225,70,stage1:train,30,30
2021.08.09.18.37.41_veh-28_00648_00730,2021.08.09.18.37.41_veh-28,2012836,861f9598416f0e9eaacc8902669f6f9ae713c26be3dec68cd5c0f4cc6b7ef13e,164,34,12,1,0,1,7,3,34,10,stage1:train,5,5
2021.08.17.13.10.50_veh-08_00122_00295,2021.08.17.13.10.50_veh-08,1141890,821fb0d7c8d575696cbf59a6cbec3055d04c5bbd65d85b96f52f02e8b341b56f,346,30,25,1,0,0,23,1,30,24,stage2:test,8,8
2021.08.17.13.10.50_veh-08_00313_00564,2021.08.17.13.10.50_veh-08,3377633,1b4b3eb4b71aa87d65a6826c3cfa1604e9cad945d0db6114a0ae87c457101a20,502,98,36,1,0,0,29,6,98,35,stage2:test,16,16
2021.08.17.13.10.50_veh-08_00726_01027,2021.08.17.13.10.50_veh-08,3542153,623a47b580ed7b5cf0525ba72daf450f858506984d4885198e94eb6eba93c1b9,602,106,43,0,0,0,36,7,106,43,stage2:test,15,15
2021.08.17.13.10.50_veh-08_01060_01340,2021.08.17.13.10.50_veh-08,3131770,72f72ff5cf7b37d6590669709eebd0f146224625463b4f39d1771a8f1df1f8de,559,69,40,1,0,0,33,6,69,39,stage2:test,10,10
2021.08.17.13.15.12_veh-45_00168_00302,2021.08.17.13.15.12_veh-45,739532,9fb26b0a5732857c927873b8182c1328e63e8140365161c023c00c99b4c57101,268,48,20,1,0,0,15,4,48,19,stage1:train,6,6
2021.08.17.13.15.12_veh-45_00324_00489,2021.08.17.13.15.12_veh-45,1227027,419377ba25bdf2041c59cc110b1aa9fd45eb2701195cc5dfe1debadc3e326b0e,330,61,24,1,0,0,19,4,61,23,stage1:train,9,9
2021.08.17.13.15.12_veh-45_00565_00643,2021.08.17.13.15.12_veh-45,822124,feb76a876d8aa3ce24312e55c37358b80494640095c19c3ea6db21e1a2583a6f,156,29,12,1,0,0,10,1,29,11,stage1:train,5,5
2021.08.17.13.15.12_veh-45_00691_00794,2021.08.17.13.15.12_veh-45,1725104,efb2d516edfeaeef16791e35fde8c84285b6928d728a705a3c6359a3e4c48f10,206,26,15,1,0,0,11,3,26,14,stage1:train,6,6
2021.08.17.13.15.12_veh-45_00819_00884,2021.08.17.13.15.12_veh-45,921450,a768c774a05737e2c521123835daf62a60e3628fe6c26e5da71d462f071a991a,130,60,10,1,0,0,5,4,60,9,stage1:train,6,6
2021.08.17.13.15.12_veh-45_00925_00987,2021.08.17.13.15.12_veh-45,588268,f54e71740ac7c741e64a9e292a9f84bd7ff64700797a6b19fb50c78c6780aca4,124,24,9,1,0,0,6,2,24,8,stage1:train,2,2
2021.08.17.13.15.12_veh-45_01049_01467,2021.08.17.13.15.12_veh-45,5260087,68e117f0a6091c7eff1155df4bc0ff950229489cbf90c115152c9da564a4df6f,836,128,60,1,0,0,49,10,128,59,stage1:train,19,19
2021.08.17.13.15.12_veh-45_01517_01668,2021.08.17.13.15.12_veh-45,2074456,1dc67a505f0967bf5426f2103be37c8b859d075fb68bba6b8c8abd24e5405ab3,302,47,22,1,0,0,16,5,47,21,stage1:train,7,7
2021.08.17.13.15.12_veh-45_01679_01816,2021.08.17.13.15.12_veh-45,1771512,c87004639b7d811a6a3c3ce83ceb44cd0e4a146ed1b072ce70571fc591834c14,274,69,20,1,0,0,17,2,69,19,stage1:train,10,10
2021.08.17.13.15.12_veh-45_02025_02103,2021.08.17.13.15.12_veh-45,474441,a0d7375b6b33182d48ffe92a3dbe69bbc6970804edfb4d7f662893044812449b,156,82,12,1,0,0,6,5,82,11,stage1:train,8,8
2021.08.17.13.15.12_veh-45_02124_02293,2021.08.17.13.15.12_veh-45,1280230,46223f00b03e6797931765bf303bb0e267ecb07fdc126ec16f3da9a218e7f785,338,115,25,1,0,0,15,9,115,24,stage1:train,16,16
2021.08.17.13.15.12_veh-45_02304_02650,2021.08.17.13.15.12_veh-45,3379457,3d9bcce11cf988af5eadd33a28feb4d157548c48c02a4a57a9c01deb87761383,692,106,50,1,0,1,39,9,106,48,stage1:train,21,21
2021.08.17.14.32.33_veh-08_00016_00354,2021.08.17.14.32.33_veh-08,4752135,123d2b66d29572f921fb9e0ad452b79463481e873a4e7d87416133476d14c134,676,89,49,1,0,0,42,6,89,48,stage2:train,14,14
2021.08.17.14.32.33_veh-08_00390_00468,2021.08.17.14.32.33_veh-08,732277,7025de47d2a7dad9be39f8fcd98aa7888877118ce30e0f5ef12b8c96bd7c792f,156,24,12,1,0,0,11,0,24,11,stage2:train,5,5
2021.08.17.14.32.33_veh-08_00521_01051,2021.08.17.14.32.33_veh-08,7123438,6cd18fd667a3932554c20ef97fc2953ef1c44c9364bf5d0566fc754822311528,1060,133,76,1,0,0,62,13,133,75,stage2:train,21,21
2021.08.17.14.32.33_veh-08_01072_01231,2021.08.17.14.32.33_veh-08,947379,fd3d031217b975e17f0cc37b0471518b4559a7ef3358d6bcc8936c352c6d7da9,318,77,23,1,0,0,17,5,77,22,stage2:train,11,11
2021.08.17.14.32.33_veh-08_01262_01528,2021.08.17.14.32.33_veh-08,1882007,5d7f45c40c9907a8836176ea4f73a41dda70aea1260fb4c7664bbce6a29e24bb,532,188,38,0,0,0,26,12,188,38,stage2:train,23,23
2021.08.17.14.32.33_veh-08_01576_01919,2021.08.17.14.32.33_veh-08,2447842,c152a56f50439edeeb4b05747abc025d0952412158a6c8084da3038bd7f73f56,686,269,49,0,0,2,33,14,269,47,stage2:train,35,35
2021.08.17.14.45.12_veh-42_00092_00301,2021.08.17.14.45.12_veh-42,1375394,83b71ea5aa994101d2d2bd65701ae77ac49dc47f4eb819b1d733b6e506d04730,418,68,30,1,0,0,24,5,68,29,stage2:train,13,13
2021.08.17.14.45.12_veh-42_00312_00531,2021.08.17.14.45.12_veh-42,2647189,903ae4e024f01c5e631c286613b399461bc69ddac6ebab0759c1beedba8f7fcd,438,146,32,1,0,0,24,7,146,31,stage2:train,17,17
2021.08.17.14.45.12_veh-42_00542_00803,2021.08.17.14.45.12_veh-42,3315967,5fcda45b080a6e5a0cdb74c9c4632d2dc787c1e1dac1450b673c7d3e925a2aa5,522,87,38,1,0,0,28,9,87,37,stage2:train,13,13
2021.08.17.14.45.12_veh-42_00831_01079,2021.08.17.14.45.12_veh-42,3464057,9410af9a28b7c4d6333e59cc9184c5e26e2bc512005e10425f15c7bd6c6af81e,496,85,36,1,0,0,31,4,85,35,stage2:train,15,15
2021.08.17.14.45.12_veh-42_01119_01535,2021.08.17.14.45.12_veh-42,5107930,9da04ac99333494b651cc6dc374966176deb23afcb9a7ae902ef3348e1be6e9e,832,183,60,1,0,0,50,9,183,59,stage2:train,29,29
2021.08.17.14.45.12_veh-42_01562_01754,2021.08.17.14.45.12_veh-42,1999372,393227ff9b64cb965fda1867cb54a33cef1575b3572c710414ebc178ebe58cd3,384,41,28,1,0,0,24,3,41,27,stage2:train,7,7
2021.08.17.14.45.12_veh-42_01866_01999,2021.08.17.14.45.12_veh-42,794897,b326d8d2dbde553d298d4a15fb410952f729c23f3c949b296fa961ec3f92eb29,266,79,19,0,0,0,12,7,79,19,stage2:train,10,10
2021.08.17.16.48.45_veh-43_00114_00415,2021.08.17.16.48.45_veh-43,2253505,dfb1dab0e67098e12637fbf5c8e04b856ba70a137722bf508031f9f523df5e6c,602,42,43,0,0,0,41,2,42,43,stage2:train,12,12
2021.08.17.16.48.45_veh-43_00451_00871,2021.08.17.16.48.45_veh-43,5714860,65c015666424864ea2731874297b750d725615e35b19fd7343c547179fdd2dab,840,182,60,0,0,0,45,15,182,60,stage2:train,29,29
2021.08.17.16.48.45_veh-43_00936_01035,2021.08.17.16.48.45_veh-43,1705027,25530c6062050c18b4daba5e27a3fb0ce461cabc4dc39bdf2d5681e12c3794bc,198,23,15,1,0,0,10,4,23,14,stage2:train,7,7
2021.08.17.16.48.45_veh-43_01060_01405,2021.08.17.16.48.45_veh-43,5774403,e5ecf6ff676534d1494bc514a2e00b4e0d18fbdaeefab8044be6561ed24c8ba2,690,127,50,1,0,0,36,13,127,49,stage2:train,20,20
2021.08.17.16.48.45_veh-43_01439_01665,2021.08.17.16.48.45_veh-43,3639143,04b74fcfec1417c5c2cf6d9c8c5f376b70ec563671b4ce507f4bf7e49ca6f455,452,78,33,1,0,0,27,5,78,32,stage2:train,13,13
2021.08.17.16.48.45_veh-43_01676_01764,2021.08.17.16.48.45_veh-43,752544,afa5e71b6f8b895657dbe558d454dce526f08005476ac6a298ba9bf5a84d5815,176,24,13,1,0,0,11,1,24,12,stage2:train,4,4
2021.08.17.16.48.45_veh-43_01837_02038,2021.08.17.16.48.45_veh-43,1239540,aba4e5cfd8babf204b20c9c37edb97ae0b651e68018d674c279fb7ee4a31890c,402,97,29,1,0,0,20,8,97,28,stage2:train,15,15
2021.08.17.16.48.45_veh-43_02070_02652,2021.08.17.16.48.45_veh-43,5690674,5f561bddd71dad8f3b3d75cddec50fb5ade7d0c4f90fee69c302a18d2c511337,1164,251,84,1,0,0,63,20,251,83,stage2:train,35,35
2021.08.17.16.48.45_veh-43_02693_03062,2021.08.17.16.48.45_veh-43,4705677,18f6802b6e955ef862e889db6c4332773f602a21118024d2bff9f1976c2de970,738,86,53,1,0,0,46,6,86,52,stage2:train,17,17
2021.08.17.16.48.45_veh-43_03137_03245,2021.08.17.16.48.45_veh-43,624484,63ee417e7d8bf76ed8eaab3af2a180d1415f6c733fd4def198571c4d618a1826,216,11,16,1,0,0,14,1,11,15,stage2:train,3,3
2021.08.17.16.48.45_veh-43_03268_03352,2021.08.17.16.48.45_veh-43,713574,e9db73cd739fb2bca19ab484cb74071d086445ed3f014ee70cb397db2687026b,168,62,12,0,0,0,7,5,62,12,stage2:train,9,9
2021.08.17.16.48.45_veh-43_03384_03788,2021.08.17.16.48.45_veh-43,2864864,fa0a736ce95d0b990f9fb5d35aad4c488bff750860af7306e0d5dfa3d834b8d0,808,205,58,1,0,0,40,17,205,57,stage2:train,30,30
2021.08.17.16.57.11_veh-08_00206_00331,2021.08.17.16.57.11_veh-08,708408,e2f7bc0bf7f05d2da5ab3f81cbfa38ed09235455c8f83b3ac7bc44c847b6df99,250,71,18,1,0,0,13,4,71,17,stage2:train,10,10
2021.08.17.16.57.11_veh-08_00354_01167,2021.08.17.16.57.11_veh-08,11884323,313c1cbef44d52e747e434c27091f83bd69874510eb01186d0d43e00ba9ed45e,1626,279,117,1,0,0,95,21,279,116,stage2:train,43,43
2021.08.17.16.57.11_veh-08_01200_01636,2021.08.17.16.57.11_veh-08,5575789,28a993d239a8eedafcd967b395b70e473886d8d415369c6ca1dffe0e2ab565f0,872,185,63,1,0,2,48,12,185,60,stage2:train,27,27
2021.08.17.17.17.01_veh-45_00123_00191,2021.08.17.17.17.01_veh-45,381541,497aa7c30e2c4490591cf01f108daadc11e6a3e767cac43bac358f8df64efc2c,136,28,10,1,0,0,8,1,28,9,stage1:train,5,5
2021.08.17.17.17.01_veh-45_00207_00594,2021.08.17.17.17.01_veh-45,4314430,cbae8473b2c78fccb5f60f03f326cc0f71b375914b474f993635903948a67202,774,143,56,1,0,0,43,12,143,55,stage1:train,21,21
2021.08.17.17.17.01_veh-45_00762_01166,2021.08.17.17.17.01_veh-45,5270214,3e7f671b8fdd1486b0be564a92fe261a44211a3158f792aace006e66deb06bcd,808,117,58,1,0,0,48,9,117,57,stage1:train,19,19
2021.08.17.17.17.01_veh-45_01207_01417,2021.08.17.17.17.01_veh-45,3214786,ed9941d3b5c492871c2d2cee574da10142d1d311816953113e1621695a7a11ed,420,73,30,0,0,0,23,7,73,30,stage1:train,10,10
2021.08.17.17.17.01_veh-45_01443_01678,2021.08.17.17.17.01_veh-45,2872946,d622abf80b6db048c3d7b439ac04755e3e121d706c13709d275cf156cd6c0195,470,113,34,1,0,0,23,10,113,33,stage1:train,17,17
2021.08.17.17.17.01_veh-45_01796_02069,2021.08.17.17.17.01_veh-45,3197268,8eef3678df81239886c469144ea33827fe9e35aea48266433705c66798a922d6,546,87,39,0,0,0,32,7,87,39,stage1:train,15,15
2021.08.17.17.17.01_veh-45_02098_02251,2021.08.17.17.17.01_veh-45,1993835,55750337051675cb1a979b09ddef4c4148a97766bc88a1bc19a926ee86849a40,306,47,22,1,0,0,19,2,47,21,stage1:train,7,7
2021.08.17.17.17.01_veh-45_02314_02798,2021.08.17.17.17.01_veh-45,8113271,0a6d86918ae66824557f2be7fde92fb987f454b9d8294444fe508033ffdb7999,968,127,70,1,0,2,54,13,127,67,stage1:train,22,22
2021.08.17.17.55.18_veh-43_00016_00083,2021.08.17.17.55.18_veh-43,1299169,4fd5e9e5064fbeec52d1098baaee32279b5a0ceda23eac3194f1321b5391022a,134,2,10,1,0,0,8,1,2,9,stage1:train,1,1
2021.08.17.17.55.18_veh-43_00122_00325,2021.08.17.17.55.18_veh-43,3069760,29368674b9929988130ea70ae86f194302239e3d0adf3d273a09b45e13961df8,406,68,29,0,0,0,25,4,68,29,stage1:train,10,10
2021.08.17.17.55.18_veh-43_00358_00673,2021.08.17.17.55.18_veh-43,4007288,30ea186e9aebb0d2c76d40f77ec692aa98eed52feb271b4c2a403bc199beaec9,630,99,45,0,0,0,37,8,99,45,stage1:train,17,17
2021.08.17.17.55.18_veh-43_00802_01030,2021.08.17.17.55.18_veh-43,4189407,485ff8188a7fc67d8e0c7d698f2c23360a17ac5ad677b7e1f8508c87a6fa58f8,456,78,33,1,0,0,26,6,78,32,stage1:train,11,11
2021.08.17.17.55.18_veh-43_01240_01704,2021.08.17.17.55.18_veh-43,7314395,d38f1b6fd27910a7abb49d2b28096958addf3120315fddc3386e706cc09575ab,928,152,67,1,0,0,55,11,152,66,stage1:train,23,23
2021.08.17.18.11.12_veh-08_00083_00200,2021.08.17.18.11.12_veh-08,686846,c7f9c1d1b1979eddd2a6ddff0104b88cc21e1cfb5704e1d0996bb407e897985a,234,59,17,1,0,0,13,3,59,16,stage1:train,10,10
2021.08.17.18.11.12_veh-08_00234_00611,2021.08.17.18.11.12_veh-08,2817857,b447ba1ab8d17658ddc6d8a440441cb4a0135dd1ed27ff570af7853806182330,754,122,54,1,0,0,47,6,122,53,stage1:train,18,18
2021.08.17.18.11.12_veh-08_00629_01599,2021.08.17.18.11.12_veh-08,14904871,1e47f1714cf3017e1fba94e0be3ccbc0d7190cdc9c0e9b662765537c7c480d6c,1940,308,139,1,0,0,116,22,308,138,stage1:train,49,49
2021.08.17.18.11.12_veh-08_01622_01709,2021.08.17.18.11.12_veh-08,782263,3e47abc0137c5eb6e1cb2bc0596706c71cb997218b2cf0cf84737305af0c5508,174,28,13,1,0,1,9,2,28,11,stage1:train,5,5
2021.08.17.18.13.38_veh-45_00016_00127,2021.08.17.18.13.38_veh-45,1554392,4461af881e301815c16bd341c74fa0bf58cd1b3714da9a8d38baa3f2e253718f,222,35,16,1,0,0,14,1,35,15,stage3:train,4,4
2021.08.17.18.13.38_veh-45_00151_00387,2021.08.17.18.13.38_veh-45,3462251,bb283d88009d2bacfe50f40b353c3ff31ec41e40270076e5ee2168b91bd6d01e,472,66,34,1,0,0,29,4,66,33,stage3:train,12,12
2021.08.17.18.13.38_veh-45_00410_00618,2021.08.17.18.13.38_veh-45,2090418,eeefaaef7c2f4ea4de4cdba3e7b03f3092085aaca79771b26b063b11047a8676,416,85,30,1,0,0,24,5,85,29,stage3:train,12,12
2021.08.17.18.13.38_veh-45_00641_00881,2021.08.17.18.13.38_veh-45,3558194,d732799366ee7bf3b5ca37c5f042564074999c0a01923448e184bd9b65e66649,480,33,35,1,0,0,32,2,33,34,stage3:train,6,6
2021.08.17.18.13.38_veh-45_00946_01854,2021.08.17.18.13.38_veh-45,14159359,a8bd23439a37da6404a4fac644d3dd81959117fd492e4ca570a85186324000e8,1816,319,130,1,0,18,91,20,319,111,stage3:train,45,45
2021.08.17.18.44.32_veh-08_00016_00564,2021.08.17.18.44.32_veh-08,6984448,2de72334ca9a9d680d681579050849af051314b5030f9d0013fc816ce7a1187a,1096,130,79,1,0,0,68,10,130,78,stage2:train,24,24
2021.08.17.18.44.32_veh-08_00586_00848,2021.08.17.18.44.32_veh-08,4010330,ea524248acfb4cd39dc8f4c5f44f2c15ccc2f48ab9bd19f2a41c06b58e9f1a13,524,106,38,1,0,0,32,5,106,37,stage2:train,16,16
2021.08.17.18.44.32_veh-08_00873_01540,2021.08.17.18.44.32_veh-08,8128181,f56caff198a8ed31836949245637cc1b6fb054fde39c137c2cba72e298100d04,1334,201,96,1,0,28,55,12,201,67,stage2:train,28,28
2021.08.17.18.54.02_veh-45_00016_00304,2021.08.17.18.54.02_veh-45,4261794,e40c63edff25ae2c22b26338ab33d3c36357de22529bf6fc97727284ad3b89cc,576,102,42,1,0,0,33,8,102,41,stage2:audit,14,14
2021.08.17.18.54.02_veh-45_00511_00579,2021.08.17.18.54.02_veh-45,923758,8f3e8b7f59aba2517b02de506155eee293957654e0ef1c5122d0606900cfe279,136,43,10,1,0,0,5,4,43,9,stage2:audit,5,5
2021.08.17.18.54.02_veh-45_00665_01065,2021.08.17.18.54.02_veh-45,5395822,d631fd5c1f61a7be64dadc4b3752c3d7c42c2bac539a6e4af395c627e6f7752d,800,111,58,1,0,0,50,7,111,57,stage2:audit,16,16
2021.08.17.18.54.02_veh-45_01103_01238,2021.08.17.18.54.02_veh-45,2362582,6224492eadf4f680d0970c8acb94ae66456867caa7e49acaf9aed231e5865207,270,37,20,1,0,0,18,1,37,19,stage2:audit,6,6
2021.08.17.18.54.02_veh-45_01261_02086,2021.08.17.18.54.02_veh-45,10367526,83d4c1876272a9c403410a1490a1a2432d2d081e72572c30ca890b22b1e924aa,1650,247,118,1,0,0,98,19,247,117,stage2:audit,41,41
2021.08.17.18.54.02_veh-45_02105_02189,2021.08.17.18.54.02_veh-45,578634,29ca5d84fc03c69fc45e486442b62da4a33e629d21f91a4418a854b14e4ae0c3,168,20,12,0,0,0,11,1,20,12,stage2:audit,6,6
2021.08.17.18.54.02_veh-45_02202_02416,2021.08.17.18.54.02_veh-45,1639442,864b8ddcb0e5b635f2a50fae07cde12be0cafa223d6d622873290c9ed8c9e182,428,60,31,1,0,1,23,6,60,29,stage2:audit,7,7
2021.08.17.19.18.39_veh-08_00118_00178,2021.08.17.19.18.39_veh-08,353730,18e496ebd0beabaddb2a4a5815a6088a0c91bdf0a955808908b11b7b329ef81e,120,26,9,1,0,0,6,2,26,8,stage2:train,4,4
2021.08.17.19.18.39_veh-08_00208_00380,2021.08.17.19.18.39_veh-08,1311286,cac8436817e38a1e45806ca3677c2475da1c0d0cbfb1c417fd3ee82500829380,344,82,25,1,0,0,18,6,82,24,stage2:train,13,13
2021.08.17.19.18.39_veh-08_00407_00595,2021.08.17.19.18.39_veh-08,1390878,b1bbc23a72376e8477f59f9f8e4ca3eed91eade9855860d86104ccac538eb616,376,105,27,1,0,0,21,5,105,26,stage2:train,13,13
2021.08.17.19.18.39_veh-08_00696_00823,2021.08.17.19.18.39_veh-08,1038231,e7101a087bab379bc7b75fa05c8d07480ac8f9496ffabfa06112888174fb4087,254,91,19,1,0,0,13,5,91,18,stage2:train,10,10
2021.08.24.14.25.28_veh-42_00333_00472,2021.08.24.14.25.28_veh-42,1288748,27edbf9757380361a0e32e2f6044c0f29f5571f368ecf0bbc7951f37c5ca1f41,278,55,20,1,0,0,16,3,55,19,stage2:train,11,11
2021.08.24.14.35.46_veh-45_00011_00162,2021.08.24.14.35.46_veh-45,1100087,74336ed09845bd783af825ec481a5711ac098270e4bdbd0affac1af19b79165a,302,46,22,1,0,0,18,3,46,21,stage2:test,9,9
2021.08.24.14.35.46_veh-45_00549_00693,2021.08.24.14.35.46_veh-45,1700998,e697ee52c6069e827f75e702229786df2a028affc65acaab91b0adf351f4bd82,288,56,21,1,0,0,16,4,56,20,stage2:test,9,9
2021.08.24.14.35.46_veh-45_01568_01663,2021.08.24.14.35.46_veh-45,597401,676fe508cfaeaa0835ae8cc2b67e1f7e92e1092071a5341d1877f5b7d303c87e,190,74,14,1,0,0,7,6,74,13,stage2:test,7,7
2021.08.24.15.09.18_veh-45_00216_00862,2021.08.24.15.09.18_veh-45,7707339,e704740a00741b75770cc47e9252d48b5515cdb0824a0c651998268b4aa48ad7,1292,248,93,1,0,0,73,19,248,92,stage2:train,40,40
2021.08.24.17.01.06_veh-45_00228_00689,2021.08.24.17.01.06_veh-45,3920242,9d3ebb6d2fd7dbd15b10f927979a2be4c5e62abbe317d4b80dd88e64d8ce4668,922,178,66,1,0,0,53,12,178,65,stage2:train,29,29
2021.08.24.17.01.06_veh-45_01557_01681,2021.08.24.17.01.06_veh-45,989700,3e417e772a5802d3a16f6eb77339fcb635509e6b73da904be175606d3d58cf49,248,40,18,1,0,5,9,3,40,12,stage2:train,6,6
